2.252985632663737192e+00,1.345757915052799625e+00,1.045156429214061600e+00,1.445699089402369797e+00,1.667124838888302429e+00,-1.811884172925379843e+00,1.041452933760302235e+00,4.404314337258253276e-01,-1.650635268922447052e+00,8.431359733385165312e-01,-2.272817393377900785e+00,1.160038662687886468e+00,5.443754197253991567e-01,1.181242629603638017e+00,1.230750010600774269e+00,1.885844763301633531e+00,8.621212261502120278e-02,4.718667653137751938e-01,6.036581003174796844e-01,-8.555687557326252524e-02
1.933833377737194104e+00,1.494967944692212836e+00,-2.109310859710175734e+00,2.506635482569623097e+00,1.250931428213141405e+00,3.185806581119501324e-01,9.534922885949821403e-01,1.208194822571447280e-01,7.041530674073098739e-01,5.249174153056278547e-01,-3.375885020317007101e-02,2.281408377469089199e+00,1.017981072134743536e+00,-2.773173242439068709e+00,8.583079620643438989e-01,-5.362404724314454585e-01,1.039712914161162960e+00,-1.743461988523426209e-01,9.568886920871297885e-01,-2.214773240837217827e+00
2.030676538547532939e+00,9.311848255594661339e-01,-1.085320962581793891e-01,2.132206163050244907e+00,1.019885922278106261e+00,-1.528281683199098850e+00,-4.657292810021146368e-01,1.595945480823460993e+00,-1.710989429190705069e+00,2.705398705962485106e-01,1.340944895038953755e+00,1.895110493493223247e+00,1.020044862812147013e+00,2.914314488694974559e-03,5.470390353812233375e-01,6.372644073855444624e-01,4.676421961202654742e-01,-2.250815464027342561e-01,-5.434935715326211225e-02,-6.639868048369657050e-02
2.012899333203572727e+00,-7.149213900550110967e-01,8.476945954698567043e-02,2.488499588116517725e+00,-6.112651759008915775e-01,-1.698770921201593787e+00,3.825764929307852169e-01,7.083511261016242067e-01,-1.460564030608729080e+00,3.345985449229829545e+00,-5.430989988159945492e-01,1.191872709525120921e+00,1.023942328135608593e-01,-4.853072991580178464e-01,1.028125568004327750e+00,1.891355264251228130e+00,-4.684263897194052007e-01,-9.876138159548242257e-03,1.346785788230720371e+00,-1.372142613354807361e+00
1.181770024085270876e+00,2.157025567884241823e+00,1.602205176448682211e+00,2.458000507284477720e+00,1.818055654906871377e+00,9.816858351823198880e-02,6.193680140530143374e-01,-2.152691252131637700e-01,1.324305878652239032e+00,-2.820663382422808230e+00,1.322855729385931989e+00,2.501594317718631721e+00,1.965631268193189118e+00,-1.134282131909039260e+00,-8.316729324142241309e-02,2.748949961226592187e+00,4.916752960438710573e-01,-2.358107097757366766e-01,-2.029955856296062899e-01,-1.190151924391807059e+00
1.442642831288223570e+00,-1.495217611426812532e+00,-7.883838382763578290e-01,3.522252543994274454e+00,5.904023488497465166e-01,-4.436959973550969050e-01,1.624073018321533945e+00,6.478923083080567746e-04,-1.507026856256522551e-01,-2.966680931949595701e-01,-3.307778378991494961e-01,1.861894838414934750e-01,-1.065890201001838733e+00,1.636882265536703240e+00,5.910320949207690244e-01,-2.576036658156136694e-01,2.365407877586494401e+00,4.809534588479127959e-01,7.038574415458673794e-01,4.663041469213524692e-01
5.441352817509947926e-01,1.487649877110128305e+00,2.570654357300943271e+00,3.091621344488913792e+00,-6.989610527441851850e-01,-1.287620952441588029e+00,8.328809352940171884e-01,-6.574945014387121311e-01,-1.369387494520971416e+00,-6.707643716164582992e-01,4.749187344883443185e-01,2.620183433879617496e+00,8.212256484597081352e-01,-2.201854291237126837e+00,3.388254820339019480e-01,-8.126703452823256235e-01,-6.856574637139913886e-01,-2.484205657215010909e-01,1.080339145120730315e-01,-4.685298037128560189e-01
3.847530843658057087e+00,1.651869081044028853e+00,-1.905867306130820449e+00,1.618733739943849059e+00,3.147118858074366976e+00,-6.796571990927656737e-01,9.631659838149921882e-01,9.707014564859604011e-01,-1.779150175764897979e+00,-1.294453072472194766e-01,-3.816077133931955467e-01,2.351374774740508489e+00,5.127037906370055520e-01,-2.128087302169303086e-01,-2.539448454131907895e-01,-2.737006968857689237e-01,1.653625622213969804e+00,-5.049997684244686980e-01,-1.539574945599735845e+00,-7.615968075057503173e-01
-6.807496252747819998e-01,8.120061481332055964e-01,1.674066555615473018e+00,2.759770716869193841e+00,1.876902938344643612e+00,1.826691792341520015e+00,2.308660492719074586e-01,-4.659330488378713442e-01,-1.650594122528782348e-01,6.497624839808919806e-01,-8.522590970518858500e-01,1.489497913352529235e+00,1.473668406110510087e+00,3.912712855577238913e-01,3.760178264689297833e-01,8.620882611371644133e-01,1.935730806604866405e+00,2.409502547624173263e-01,-3.182471427998485591e-01,-2.611224590564093617e+00
2.841233366622873735e+00,1.482938884290726511e-01,1.480766518686699840e+00,-7.582766772026396929e-01,1.442558242830341397e+00,-3.698362442133110051e+00,8.107014377819925510e-01,1.765126507122721233e-01,-1.018291935562283923e+00,-1.620564884416577645e-01,-6.134685418584264749e-01,1.245300353570760965e+00,-2.449726055924993373e-01,-1.453590101264542245e+00,-3.766987770457852491e-02,6.487987062235365254e-01,2.022867532882870023e+00,-2.754711487914666135e-01,-5.526518393819390695e-02,-4.324757962598708150e-01
2.090796386075595148e+00,2.718867149708926734e-01,-8.931329776941047127e-01,1.867592297423494418e+00,1.992275597472559223e+00,-3.138790581163349636e+00,1.162079559425073905e+00,1.985815145036682328e-01,4.754779302268342667e-01,-3.073624382122143173e-01,-1.777326523233260014e+00,2.030265398377621988e+00,1.592133793342344283e+00,-1.183490396006367185e+00,1.109604833473677443e+00,2.155106594653495300e-01,-2.017016832314750818e-01,-7.984834431988649950e-01,4.884787178373148353e-01,-2.105620507338182623e+00
1.349281273222439737e+00,6.130012320419669924e-01,2.862154673590772802e+00,2.239529514576704017e+00,1.806759854576575286e+00,-3.419816485541860018e-02,1.112477119776487999e+00,1.972870410804711816e-01,-6.329513779932117723e-01,-1.081392961648646622e+00,-3.686274549459268579e-01,1.898000443993357766e+00,4.174444247694647503e-01,-1.882622667531350102e-01,8.685359684981939221e-01,-7.284301744894211561e-02,8.251524308553730425e-01,3.302714443665008548e-01,-4.063103637922057532e-01,-9.669084167497241644e-01
3.969702813883464465e-01,1.594679554011008582e+00,8.972591103201912333e-01,3.769199947343041313e+00,1.216980855128374284e+00,-1.103282884436235012e+00,1.021856284741819998e-01,2.374434969619128588e-01,1.793230773505611664e+00,3.952970607005729109e-02,-1.520374889603197888e+00,1.756167220006176866e+00,1.243647095242005562e+00,1.551282229461656170e+00,2.519533216255538388e-01,5.357744033720927002e-01,1.773314232012883185e+00,-5.774596956969862971e-01,2.603483705650057600e-01,-3.082599372681944505e+00
1.898393207708990671e+00,3.729646170397291072e-01,2.195160879588235581e+00,2.611958079650487985e+00,-3.032245156740969172e-01,-2.277647569140412109e+00,1.604167328873733478e+00,1.884671946125967557e-01,-1.854718070760095205e+00,-3.794925549815454380e-01,-4.684132121828574746e-01,-3.977707871919384797e-01,-8.604585793289376561e-02,7.470380172542452346e-01,1.180528156698378073e+00,5.303108350119004610e-01,9.629546881242675438e-01,-4.921374227934463552e-02,-4.227484612355080218e-01,-2.663893534102605543e+00
2.954377650718658987e+00,2.857603952519928381e+00,-8.369763821254317948e-01,4.584926165583709690e+00,1.828817297688179355e+00,-1.801774902005066625e+00,4.390322405219143631e-01,7.916555898704964456e-01,1.456015313848121995e+00,-3.038385562179766186e+00,-7.530708964770705949e-01,2.419662732077720868e-02,-8.886771340870261993e-01,1.165670389390116357e+00,5.463490022216923592e-01,-1.435204637373972969e-01,1.815819083899649078e+00,2.208139259847956559e-01,4.173549728951764237e-02,5.748076390974998784e-02
3.266202016254680096e+00,1.487305385331058716e+00,9.391801772028639528e-01,2.449128813262782423e+00,3.237774189031134231e+00,-2.991724138134637556e+00,6.514579130656972250e-01,-2.389205921843052527e-01,-1.781881063731209913e+00,3.004926154353696255e+00,4.649475240727630743e-01,7.914653851531948670e-01,4.915426934713985063e-01,-9.683061115186379908e-01,9.728344301425859708e-01,1.523101144314378486e+00,8.080011828542758012e-01,-4.227008269082161429e-01,-3.162997226784958205e-01,-2.011050692756114477e-01
1.235052696563316843e+00,-6.827458131245451867e-01,2.380155287444169154e+00,2.819096720390782185e+00,2.747771921168109532e+00,-1.516629287199187770e+00,1.239515179585749527e-01,-2.092560569228230971e+00,-8.108427389314520894e-01,-6.688913878199219676e-01,-2.045004123488169068e+00,9.711858835398652356e-01,-2.151306345624598437e-01,3.758694289729168081e-01,3.898456068101179284e-01,2.570664703938811080e+00,1.002229639284278218e+00,-5.941476817405910715e-01,7.550429311856836634e-01,-1.637513346757011767e+00
1.581555076239762769e+00,4.121720407843309508e-01,1.790329745599430478e+00,2.539815366755702186e+00,-1.083093799235979038e-01,-2.619055344861446422e+00,4.950687470296309400e-01,5.587931466848086171e-01,-1.684331174001238551e+00,1.086860107985936574e+00,-9.023547944428346179e-01,1.880894365184324846e+00,2.335132319864100303e+00,2.547155376685513062e+00,4.644500902752143889e-01,3.203648070272840376e-01,2.246118774894231507e+00,-8.221047841432089776e-01,8.385482755514744868e-01,-2.449755035541872239e+00
1.797827057945889040e+00,2.820937653028696146e-01,1.000468895239390754e+00,2.030029109022451372e+00,3.870865463576298016e+00,-1.606456661818232767e+00,7.458662402671137892e-01,-1.700057840702506429e+00,2.652111551596777472e-01,-9.313781457575632805e-01,1.127963695611604145e+00,5.794027078252202978e-01,9.399176262053292596e-01,1.121036773431475897e+00,-4.012266721066979902e-01,6.658117910321059707e-03,1.008401797240937370e+00,-2.315898673958696752e-01,2.671573957338981842e-01,-8.335918190736835154e-01
-7.685594902582382204e-02,1.014341832763064888e+00,1.455107186383050477e+00,2.200130810617086485e+00,3.947683159378601037e-01,1.099090088112533392e+00,2.573713618521510371e-01,-9.285418654174300013e-01,6.196740214212603792e-01,5.912266181210523719e-01,7.957664960761356987e-01,6.000700672813144010e-01,1.979039703082830837e+00,9.673896021450022475e-01,2.240191093538120293e-01,-4.357925416676309283e-01,7.564670839713710793e-01,-5.319262910847555315e-01,3.715160089055914994e-01,-9.021922925220207112e-01
1.227193252124527678e+00,9.783613144331326783e-01,9.492151960865811144e-01,2.130161503104226028e+00,3.902217848419820001e-02,9.900909328149285482e-01,2.031786386405376454e+00,1.349405119861552871e+00,9.864567702216272549e-01,9.036362661262402618e-01,1.429888983593374796e+00,2.417409671378868641e+00,1.504443784570086429e-01,4.224921130893591337e-02,2.487707444511266797e-03,7.532534949623428400e-01,9.758233002557777924e-01,-1.961187046448560345e-01,-2.101734633056658863e-01,-2.346388891177016989e-01
9.527839628063630162e-01,7.833049586070952586e-01,3.487728788695426463e+00,1.738912016439717823e+00,3.352487445357352769e+00,-9.928164025676574633e-01,7.406399071961949909e-01,5.984508683850164878e-01,-8.727330604719868434e-02,8.084348388351269010e-01,-7.684540308646242712e-01,1.483402275194518838e+00,6.964087762437768392e-01,-1.036038754912235627e+00,6.874019650791068914e-01,3.798751252905237519e-01,1.810264502689969301e+00,-8.253743694027861066e-02,-3.517035464239934850e-01,1.034525345541222885e-01
4.692315741463277234e+00,1.277518976024003328e+00,3.710503574295026530e-01,2.273196018128670559e+00,1.055562219195171014e+00,-6.432664139033615891e-01,6.889305843350115310e-01,-5.289500316552127046e-01,-6.160228139974897044e-01,1.755480331735338739e-01,6.994455425874847032e-01,1.123061219015209389e+00,-4.949375314457150621e-01,1.465769071662459844e+00,1.667589964592888219e-01,-5.913666461658692031e-01,-1.019676055308090357e+00,-1.951558975778636407e-01,-9.744127486774687430e-01,-1.962252647627573010e+00
1.900531646610263303e+00,2.669110611073141626e-01,1.326749394646619784e+00,3.093197284342656950e+00,3.828765924455064251e-01,6.318141109624526575e-01,3.976893982551854556e-01,-1.068841913697746504e+00,1.359933420439962126e-01,-8.265325498380556857e-01,4.547954926687262089e-01,1.224552804204030121e+00,-5.394263656345943403e-02,1.507838040477659236e-01,4.702417738117832813e-01,9.601788788767343652e-01,2.546548523411378717e+00,-9.115700328241846950e-01,1.387275604055939193e-01,-1.460416154277775602e+00
1.472411353832632663e+00,1.487250609996181971e+00,3.862580214186434047e-01,1.451755830580927942e+00,2.161264644757863174e+00,8.719929023332746443e-01,-4.135602328598675381e-02,1.575985090216836859e+00,-1.440840366740228307e+00,-6.696204665098021147e-01,-8.974519155043313434e-01,2.339895656285869485e+00,5.983401662953918843e-01,2.044525228957898566e-01,1.786971987224408753e+00,-9.400805061671819729e-01,8.641976405322399080e-01,-3.642311158205346899e-01,-3.581518873667216551e-01,-4.005892815795456530e-01
2.025212972249138321e+00,-2.053604211447535577e-01,-3.565909004859729725e-01,3.549461175649138767e+00,2.908092901991993884e+00,-3.015135187971423214e+00,7.803418192850481994e-01,6.850528977372201123e-01,-1.050946042164408789e+00,2.628423080169275838e+00,-1.019918144464876830e+00,2.435110372648883637e+00,-1.138924569324722302e+00,6.296408057899338662e-01,6.265130099416140741e-01,-7.651325032670044379e-01,6.984386265247292114e-01,-2.653075727300790443e-01,2.696916645944246183e-01,-2.199831858167875964e+00
2.045825989303870607e+00,7.923795461637428428e-02,6.861537306638922917e-01,3.689526572608106569e+00,2.262330625367645176e+00,-2.787826586174971588e+00,2.031564490498410258e+00,-8.778342103990297574e-01,1.666317193869249813e+00,3.257369892985113591e+00,2.057231122693891079e-01,1.747762852654966448e+00,-5.178546831449212240e-01,1.952912006826732716e+00,3.370401804102923782e-02,5.420634655951434011e-02,3.044272999104898236e+00,-4.144585331836893038e-01,-4.759180444017113709e-01,-1.102407154698981095e+00
5.550658471321625598e+00,7.201103695884494282e-01,2.596265279936348147e+00,2.126455823847296145e+00,2.416952664997729094e+00,-4.672341269376779627e-01,4.325254025790432610e-01,6.145101676316019890e-02,1.696477849556693229e+00,7.253953696004007412e-01,4.200331194731692086e-02,2.788162897073506841e+00,3.801942037248861594e-01,7.866006556835143382e-01,1.658699919551445134e+00,8.075016534188361739e-01,5.719180775119063753e-01,-7.087808915341324845e-01,9.897494812465471581e-01,-6.193527963196324704e-01
2.903025237845665352e+00,4.143576882741495937e-01,2.747541402387948750e+00,3.025280191471457769e+00,2.615367338242423401e+00,-1.486906600772144760e+00,3.943932923436385130e-01,-4.165729985939409241e-01,1.197635812075093176e+00,3.195784870820602697e-01,-5.339232352492573330e-01,1.668996522254291293e+00,2.050195777394471008e+00,5.317753928220207982e-01,3.695334950227730508e-01,2.137868015455278048e+00,8.537401985618179312e-01,-3.555667302346915415e-01,-5.324500189903935699e-03,7.633768582643141176e-02
3.224960576640207854e+00,-7.111282522156836539e-02,1.795215688394898645e+00,1.942468885271828150e+00,3.367946151145320144e+00,-4.760790807789696544e-01,1.010666515484635930e+00,2.055921957494185603e-01,-3.036899245806201630e-01,9.375886958761121548e-01,-1.137650993757856721e+00,6.933322788256197633e-01,9.844939421180385342e-01,-3.780736293443653917e-01,-1.502439592777077837e-01,5.926682752188593417e-01,1.923322598694183316e+00,-3.461525065887323671e-01,1.575959445612465371e-01,-6.823981034566632964e-01
1.907749249366473165e+00,1.027957625618037829e+00,-1.070522633791402445e+00,2.476240772644548560e+00,1.814134684582414891e+00,-2.021890972466257042e-01,-1.295300624489498231e-01,-9.357677833060205064e-01,1.134376340675815831e+00,6.557520610355245250e-01,4.556981914574449455e-01,1.608055921990933390e+00,2.211912441585403677e+00,-4.619856064414208374e-01,5.551488596404529074e-01,-3.744756465929716116e-01,5.204888520991453049e-01,-1.668817676919978621e-01,4.887989551185841219e-01,7.534593896657302281e-01
2.579803168942842451e-01,-8.136238841570639924e-01,-2.440661258993924720e-01,1.729994717425078488e+00,3.077720555923212586e+00,4.386998383415185998e-01,1.443319124520554775e+00,7.696662963801150781e-01,8.689164743640733768e-01,-5.532185909395264112e-01,2.484056957500476948e+00,1.257290332238327757e+00,1.317499079552818531e-01,-4.552999703538572751e-01,6.522986130555916695e-01,1.009099359872655199e+00,7.605221050929692472e-01,-9.043488319037245038e-01,1.085194194597231654e+00,-7.218700070803768520e-01
3.294092151340280328e+00,9.057959229244665345e-01,3.033175880982253991e-01,1.399903568399625486e+00,1.903397771436290409e+00,1.349888353824492127e+00,1.763639884261967161e+00,1.247559203625214774e-02,3.155501455085394924e-01,9.196901672349184764e-01,2.102843907853176209e+00,1.305760016094942078e+00,1.734619765485976739e+00,9.621782124440262374e-01,2.881503014057621437e-01,3.174231327155563775e+00,7.933834853749229810e-01,-4.652485949969910051e-01,-7.435921659000828132e-01,-1.712209466042771577e+00
1.642776437775637088e+00,4.785110118974772453e-01,9.971535851696926578e-01,2.649888122367885401e+00,2.175501381282834767e+00,-6.847187166178660966e-01,2.759763152266373476e-01,6.602408054921324876e-01,-1.823595281697632187e+00,8.746920941113602854e-01,2.784855012553779652e-01,1.395602477546328268e+00,-5.685729878171220664e-01,4.291304536874089304e-01,-1.486397311716125547e-03,4.120849582383276921e-01,4.901694770860263173e-01,-7.590170649590094465e-02,7.888199356365537263e-01,-2.227339114469748971e+00
4.092191742855193493e-01,-8.108433876575549260e-01,1.267550737206868394e-02,2.291914490166210072e+00,2.601322831031241734e+00,-1.536742460152365597e+00,9.079707370822981405e-01,-2.293779517406381308e-01,-5.423253359039231780e-01,-5.629131045101850583e-01,-4.042784105473210543e-01,-1.056478133237161998e-01,8.050696998165829399e-02,9.466302128923012038e-01,6.241071103660130737e-01,2.259261702903391011e+00,6.384195484128977194e-01,5.597520892776047807e-02,8.864191708323237995e-01,-1.076026292855948530e+00
6.724033442688281959e-01,7.124753947237998375e-01,1.570403316555412543e+00,2.732688898939092059e+00,3.240301965103275172e+00,-2.517266021340070825e+00,1.193134559168235853e+00,1.378836628225637240e+00,-1.461182170508685541e-01,3.621081232712669573e-02,-6.300455478630110351e-01,2.124491286999772743e+00,-6.269864579265859161e-01,2.303747229588958056e+00,1.129471070250707365e+00,2.596793242610013763e+00,1.433684707909606892e+00,-2.729559909209604562e-01,1.812496260454263264e-01,3.551025047189699801e-01
9.374847633165995786e-01,1.472620586358967421e+00,8.293128951642066982e-01,2.730738285660747611e-01,1.554534072025829827e+00,4.093341515205217718e-02,1.000388543693999210e+00,-3.863185906278214787e-01,1.428502163243161815e+00,9.713009986600651402e-01,1.403227949207114911e+00,2.239139659929593407e+00,1.253983179212015076e+00,-1.280866139160285799e+00,1.170982990272291913e+00,2.187952560998563389e-01,3.787127246873494002e-01,-1.475025976925780358e-01,4.832566474139686763e-01,-8.088974191775701872e-01
1.568929939276419994e-01,2.030796686339047530e-01,8.275491543755784107e-01,2.051025096267687253e+00,3.190450073256227093e+00,-3.042339387627388092e+00,1.142370435956913122e+00,1.057200559905379755e+00,-1.867877574484847036e+00,8.405220153789738635e-02,1.188795553238924718e+00,1.651014719009720633e+00,1.253857098491212074e+00,2.220677869483910882e+00,1.297277966179475772e+00,5.479007724456144146e-01,1.461650457965983030e+00,-8.154193284852317980e-01,3.563017498547051964e-01,-2.324150712519084561e+00
2.694979367478770538e+00,2.294328028898564575e+00,1.404532227784630161e+00,2.397400644339183984e+00,2.127360023021713342e+00,-1.612761387693931958e+00,1.108686215297441047e+00,-2.167611774211148923e-01,1.874438130949638515e+00,8.085609122821503236e-01,1.281932921847972473e+00,2.187849274780935716e+00,6.399867226046640489e-01,1.415453237472544812e+00,1.200183485108342607e-01,1.965744606780746917e+00,1.681787524985452587e+00,1.854591134659400731e-01,6.429128080544365131e-01,-1.965197857013908145e+00
1.276853738996191368e+00,6.915485156398649691e-01,2.167616743386681311e+00,1.830816758560976920e+00,2.907393585254750334e+00,1.678644022587770346e+00,5.682110424219897205e-01,7.456923460915243496e-01,-1.237104496640221707e-01,1.942418582819452344e-01,-2.442032851994369480e+00,1.289159505964792451e+00,2.877188573227494328e-01,-2.936019881365242168e-01,-5.976679346977873397e-01,1.581091387321702069e+00,1.224655916139655965e+00,2.701583675384647276e-02,3.277935541270709519e-01,2.252084213894554043e-01
2.653245184541513702e+00,1.411283093802480737e+00,-1.087355836632064587e-02,2.847846374806198622e+00,3.271428559369256917e+00,-2.226941107994209190e+00,1.312165213719647561e+00,-7.704702657809398003e-02,-2.824942963947906893e+00,-1.067041462110793759e+00,-1.412509773314276407e+00,1.636508657953373858e+00,1.578171893690978322e+00,2.311977803394603015e+00,-1.747699883588750835e-01,-7.309054602414294388e-02,2.016331672635653049e+00,-4.021761610609557724e-01,9.023172342719509853e-01,-4.654602493940279695e-01
1.224536323584921593e+00,7.838826708501385188e-01,8.149907276845109738e-01,2.537757746265926428e+00,1.048193634524881013e+00,-6.248348681221786993e-01,1.095333693316332235e+00,-1.519675502201162764e+00,-6.690136044830431450e-01,1.346813493764017267e+00,-7.764198706156066887e-02,7.135487976334474736e-01,2.372803892054904384e+00,2.574343646675808728e+00,1.593930995243535431e-01,-9.621691419216940044e-01,2.505399117728080327e+00,-6.376800732242873249e-01,1.065791239256975054e+00,-3.940129670669245132e-01
2.200279510149701689e+00,1.250450402094883007e+00,5.558030796872517332e-01,5.267179070284373488e-01,1.551678158931915519e+00,2.258237718210354572e+00,1.690805581426485293e+00,-1.243439273312602733e+00,5.915127748260594343e-02,1.067766033556542205e+00,7.382463037669851902e-01,2.448993408784281289e+00,1.316959859661407606e+00,8.599682762519548218e-01,1.388250312475899917e-01,2.848236232743811547e-02,7.346332156832938720e-01,-3.817248617069622929e-01,-1.863360259036212385e+00,-5.937418040014650344e-01
4.540821178854092643e+00,-1.437008512333041832e+00,3.507631650674648327e+00,4.133574664082098060e+00,3.265171365446635221e-01,-7.938455914629731769e-01,1.811427220423500462e-02,3.219696878218875624e-01,-2.052311572680129537e+00,8.477199661956686949e-01,8.346985938818950457e-01,2.994440761908083282e+00,-4.032455136761647907e-03,-3.617417936039003523e-01,-2.383064120557158438e-01,7.122215313888971000e-01,-5.644387510107204964e-01,7.843820086961855731e-03,-3.246478312766752916e-01,4.954990688459324222e-01
2.461263461717698497e+00,1.007627593033447511e+00,3.727966273606478920e-01,3.792884786550690279e+00,1.975007591712670818e+00,-1.095940788642163266e+00,1.148001134305392856e+00,-6.368727498895443428e-01,-8.857361397876943876e-01,-1.050980341994980805e+00,-8.883616744350942840e-01,1.607201074623500814e+00,-1.230381868504034637e-01,1.457797708371019185e+00,5.263056746017129583e-01,1.774587357610261984e+00,1.982979427735317435e+00,-9.762648632232480139e-01,4.754917258857873086e-01,-1.682144468862249331e+00
1.574980771196489160e+00,-6.602309488642843505e-02,4.506914954704679399e-01,1.919606744752909488e+00,2.423015370252395329e+00,-2.993788668402922681e+00,6.146039842284329868e-01,3.890920577260413293e-01,-7.304938167007872796e-01,-1.230115754804907091e+00,-1.163981348670550142e+00,1.210636672075187548e+00,4.380428679438084782e-01,5.631460996201568259e-01,4.060098925248450952e-01,-3.671694582498904458e-01,2.080675572074599522e+00,-7.159537749458271261e-01,-3.244922911555321310e-01,-1.425147381648416367e+00
